1966,65814,0,1,90,561
1958,71964,0,0,81,587
1986,39146,1,0,1,94
1977,96876,0,0,79,908
1981,34445,0,0,92,228
1958,68281,0,0,31,995
1975,37284,1,1,46,11
1983,36790,0,0,14,3
1967,27943,1,1,89,12
1951,22263,1,1,31,17
1972,30261,1,2,75,8
1978,28587,1,0,42,22
1982,43815,1,0,53,14
1956,48195,1,1,53,106
1952,77027,0,1,23,820
1965,71322,0,1,57,753
1979,32765,1,0,49,13
1965,29672,1,1,6,9
1953,23272,0,0,29,19
1949,49912,0,1,5,520
1985,7500,1,0,98,5
1947,68117,0,1,80,618
1955,67225,0,1,4,315
1976,17649,1,0,70,15
1975,55914,0,1,32,384
1984,40059,1,0,82,110
1950,60905,0,1,27,208
1977,75330,1,1,94,555
1951,60689,0,1,23,240
1984,38680,1,0,97,11
1982,61416,0,0,25,848
1991,49767,0,0,92,202
1970,83273,1,2,98,433
1981,29009,1,0,19,6
1979,45057,1,0,80,37
1971,37150,1,0,80,167
1970,43020,1,0,79,45
1959,53154,0,1,50,129
1973,65308,0,0,60,713
1970,76467,1,0,44,676
1947,81044,0,0,0,450
1951,32871,1,1,28,22
1975,55801,1,1,35,367
1959,76320,0,1,49,526
1955,36927,1,1,46,51
1953,48794,1,1,97,25
1965,23478,0,0,51,28
1973,71128,1,0,80,958
1976,70179,0,1,10,532
1950,59462,0,1,29,724
1969,38361,1,0,74,39
1982,70038,0,0,54,587
1978,42554,1,1,93,29
1974,67445,0,1,63,757
1951,67046,0,1,92,544
1948,42192,0,0,40,40
1952,77610,0,1,70,1245
1984,31761,1,0,96,19
1979,34350,1,0,81,16
1949,54591,0,1,63,376
1956,71866,0,1,85,184
1969,25293,1,0,51,15
1987,42000,0,0,23,124
1983,69520,0,0,95,627
1970,64713,1,0,11,180
1977,27889,1,0,42,14
1960,22123,0,0,77,3
1973,27803,1,0,40,8
1960,51651,0,1,32,293
1988,68487,0,0,48,758
1969,56796,0,1,24,656
1992,87000,0,0,61,196
1959,79823,0,1,6,835
1980,30828,1,0,16,16
1971,34109,0,1,39,9
1974,53367,1,1,2,229
1969,22390,0,0,49,0
1976,71322,0,1,31,121
1993,79244,0,0,58,471
1949,49912,0,1,5,520
1950,48699,1,1,90,26
1975,80144,0,0,47,240
1956,54252,1,1,25,178
1976,81929,1,0,60,1486
1975,76068,0,1,67,1115
1976,53204,1,1,40,29
1949,67911,0,1,63,529
1984,14796,1,0,1,13
1974,78128,0,1,89,934
1972,14188,0,0,40,2
1986,20425,1,0,5,4
1962,58646,0,1,3,62
1970,72967,0,1,1,158
1949,48150,0,1,24,173
1961,82332,0,0,89,830
1955,58275,1,1,48,189
1981,44953,0,0,31,728
1953,34587,1,1,68,7
1974,43018,0,1,46,35
1954,45736,0,1,92,188
1969,66476,0,1,80,742
1981,27733,1,0,16,0
1952,69805,0,1,50,750
1962,72217,0,0,93,816
1971,25818,1,0,51,5
1976,37509,1,0,24,37
1976,25176,1,1,79,4
1980,43586,0,1,26,99
1956,53230,0,1,86,176
1957,50116,1,1,68,54
1972,84906,0,0,98,997
1966,61286,0,1,34,356
1986,82333,0,0,60,1311
1965,65220,0,0,3,890
1974,33590,2,1,65,4
1976,30992,1,0,83,17
1976,72309,0,0,64,960
1949,156924,0,0,85,2
1980,16005,1,0,69,1
1957,65487,0,0,48,240
1965,58692,0,1,21,301
1969,40590,1,1,30,154
1970,20587,1,0,39,2
1954,62637,0,1,76,104
1966,29435,1,1,11,70
1974,19346,1,0,26,2
1971,35788,1,1,34,23
1968,36997,1,1,72,43
1957,23539,0,0,13,4
1973,65333,0,1,58,654
1957,78499,0,0,12,912
1971,29732,1,0,23,25
1960,41275,1,2,33,24
1973,63516,1,1,30,141
1962,42769,0,1,15,71
1958,49572,1,1,25,35
1972,69209,0,0,4,496
1976,17148,1,0,80,9
1969,40590,1,1,30,154
1976,30560,1,0,6,9
1983,32146,1,0,16,26
1964,41713,1,1,57,77
1975,34176,0,1,9,11
1955,58482,0,1,59,576
1965,59686,0,1,78,89
1964,60896,0,1,90,1013
1980,62994,1,0,74,224
1957,47320,0,1,10,200
1949,74859,0,0,63,570
1992,15253,1,0,13,1
1974,31560,1,0,98,62
1954,72071,0,1,4,531
1990,91172,0,0,94,162
1984,90000,0,0,91,675
1981,41967,1,1,66,23
1965,69263,0,1,14,492
1970,65706,0,0,77,918
1975,60934,0,1,41,224
1951,71965,0,1,21,572
1955,65210,0,1,25,626
1975,79174,0,0,2,1074
1967,81380,0,0,51,741
1973,48432,0,1,3,322
1971,52914,0,1,32,254
1955,38946,0,1,84,116
1974,26067,1,0,49,22
1972,44325,0,1,69,516
1964,42523,0,0,96,14
1978,26487,1,0,23,2
1957,53233,0,1,18,28
1960,67716,0,1,8,530
1972,76234,0,1,21,519
1956,84117,0,0,60,611
1957,65487,0,0,48,240
1972,25224,1,0,36,4
1983,89616,0,0,36,671
1971,40851,1,1,63,23
1947,27469,0,0,2,9
1957,82347,0,0,38,556
1957,73803,0,1,61,833
1952,8820,1,1,52,12
1974,43322,0,0,25,56
1973,55593,0,1,63,293
1954,50501,1,1,10,297
1975,37085,1,1,65,39
1990,16185,1,0,71,5
1969,57731,0,1,0,266
1973,48432,0,1,3,322
1978,73807,0,1,88,366
1990,18929,0,0,15,32
1968,35893,1,1,80,158
1980,61014,0,1,17,269
1954,32144,1,1,76,41
1963,14918,0,1,52,3
1963,45146,1,1,28,33
1955,41769,0,1,31,302
1981,88325,0,0,42,519
1950,38054,1,1,24,23
1995,80617,0,0,42,594
1976,5305,0,1,12,12
1954,36807,1,1,88,4
1983,28427,1,0,67,18
1948,82032,0,0,54,332
1978,22775,1,0,40,5
1985,40101,1,0,73,171
1979,58025,0,1,81,270
1982,75777,0,0,12,712
1979,7500,1,0,7,2
1963,33562,1,2,33,21
1970,57642,0,1,24,580
1968,58554,1,1,55,368
1979,63777,1,1,87,457
1962,57967,0,1,39,229
1972,24434,2,0,9,3
1984,11012,1,0,82,24
1970,44802,0,0,71,853
1986,26816,0,0,50,5
1977,666666,1,0,23,9
1974,34421,1,0,81,3
1967,61223,0,1,46,709
1946,64014,2,1,56,406
1981,56981,0,0,91,908
1956,69245,0,1,8,428
1954,52869,1,1,40,84
